noise_ratio,user_id,noise_count,mean_user_variance
0.2,6987,2,0.0807747095823288
0.2,6988,2,0.08091679960489273
0.2,6989,1,0.0804714784026146
0.2,6990,1,0.08009752631187439
0.2,6991,31,0.0786890983581543
0.2,6992,5,0.08068647235631943
0.2,6993,2,0.0803038477897644
0.2,6994,1,0.08026795834302902
0.2,6995,1,0.08011069893836975
0.2,6996,1,0.07998639345169067
0.2,6997,1,0.08012405782938004
0.2,6998,1,0.07909408211708069
0.2,6999,2,0.07903650403022766
0.2,7000,1,0.08000771701335907
0.2,7001,1,0.07879535108804703
0.2,7002,4,0.08163736760616302
0.2,7003,2,0.07989751547574997
0.2,7004,2,0.0805305764079094
0.2,7005,2,0.07929079234600067
0.2,7006,1,0.08022425323724747
0.2,7007,3,0.0796552449464798
0.2,7008,1,0.07974681258201599
0.2,7009,3,0.08123395591974258
0.2,7010,1,0.0800076425075531
0.2,7011,1,0.07931598275899887
0.2,7012,1,0.07941436767578125
0.2,7013,1,0.07951831817626953
0.2,7014,2,0.07940316945314407
0.2,7015,1,0.08010902255773544
0.2,7016,1,0.07914812862873077
0.2,7017,1,0.07976771891117096
0.2,7018,1,0.08002506196498871
0.2,7019,1,0.08012105524539948
0.2,7020,1,0.07929585129022598
0.2,7021,1,0.0799340307712555
0.2,7022,1,0.08046581596136093
0.2,7023,1,0.08055172860622406
0.2,7024,3,0.08096762001514435
0.2,7025,1,0.07984982430934906
0.2,7026,1,0.07956039160490036
0.2,7027,2,0.07989094406366348
0.2,7028,1,0.07945206016302109
0.2,7029,2,0.08064614981412888
0.2,7030,2,0.08016196638345718
0.2,7031,1,0.07971630990505219
0.2,7032,1,0.07952623069286346
0.2,7033,1,0.07992096245288849
0.2,7034,2,0.08039715141057968
0.2,7035,1,0.0798720121383667
0.2,7036,2,0.08033251762390137
0.2,7037,1,0.07969790697097778
0.2,7038,1,0.08013422787189484
0.2,7039,1,0.07991812378168106
0.2,7040,1,0.08046118915081024
0.2,7041,1,0.07925225049257278
0.2,7042,1,0.0802827775478363
0.2,7043,1,0.08018957078456879
0.2,7044,1,0.08010068535804749
0.2,7045,1,0.0795711874961853
0.2,7046,1,0.07974971830844879
0.2,7047,1,0.079952672123909
0.2,7048,3,0.08056002110242844
0.2,7049,2,0.08069193363189697
0.2,7050,2,0.07970905303955078
0.2,7051,1,0.07976964861154556
0.2,7052,2,0.08004575967788696
0.2,7053,4,0.0808449313044548
0.2,7054,2,0.0803525522351265
0.2,7055,1,0.07987018674612045
0.2,7056,2,0.08081680536270142
0.2,7057,5,0.080074742436409
0.2,7058,1,0.0792229026556015
0.2,7059,2,0.08094771206378937
0.2,7060,1,0.0797373354434967
0.2,7061,2,0.07917086780071259
0.2,7062,2,0.08022403717041016
0.2,7063,1,0.0799899771809578
0.2,7064,5,0.0801735445857048
0.2,7065,1,0.07936474680900574
0.2,7066,1,0.07997816801071167
0.2,7067,1,0.0795518010854721
0.2,7068,1,0.08009655028581619
0.2,7069,1,0.080325648188591
0.2,7070,3,0.08115411549806595
0.2,7071,1,0.07985756546258926
0.2,7072,2,0.08052393794059753
0.2,7073,2,0.07997733354568481
0.2,7074,1,0.07959719747304916
0.2,7075,1,0.07998050004243851
0.2,7076,1,0.08019743859767914
0.2,7077,1,0.0802038311958313
0.2,7078,1,0.07913341373205185
0.2,7079,1,0.08024339377880096
0.2,7080,2,0.07946838438510895
0.2,7081,1,0.07868650555610657
0.2,7082,1,0.07949335873126984
0.2,7083,1,0.07932093739509583
0.2,7084,2,0.08064137399196625
0.2,7085,2,0.07930389791727066
0.2,7086,1,0.07941055297851562
0.2,7087,1,0.08004800975322723
0.2,7088,1,0.08004210889339447
0.2,7089,1,0.08010092377662659
0.2,7090,6,0.08036679029464722
0.2,7091,1,0.07930564880371094
0.2,7092,1,0.07960699498653412
0.2,7093,1,0.07903289794921875
0.2,7094,1,0.0801205039024353
0.2,7095,2,0.07999345660209656
0.2,7096,1,0.07982683181762695
0.2,7097,2,0.08068494498729706
0.2,7098,2,0.07928456366062164
0.2,7099,1,0.08012950420379639
0.2,7100,1,0.08017412573099136
0.2,7101,1,0.07963506877422333
0.2,7102,1,0.07884697616100311
0.2,7103,1,0.0804927870631218
0.2,7104,2,0.0793701559305191
0.2,7105,1,0.07996565103530884
0.2,7106,1,0.08026069402694702
0.2,7107,1,0.08031726628541946
0.2,7108,1,0.07977236807346344
0.2,7109,1,0.07931947708129883
0.2,7110,2,0.08046876639127731
0.2,7111,1,0.07945721596479416
0.2,7112,1,0.07971061766147614
0.2,7113,1,0.08053837716579437
0.2,7114,2,0.0801585465669632
0.2,7115,1,0.07982651889324188
0.2,7116,1,0.08045586198568344
0.2,7117,1,0.07963843643665314
0.2,7118,1,0.07998333871364594
0.2,7119,1,0.07870255410671234
0.2,7120,1,0.08004102110862732
0.2,7121,1,0.07860974222421646
0.2,7122,2,0.0804532915353775
0.2,7123,2,0.08083728700876236
0.2,7124,1,0.07958145439624786
0.2,7125,1,0.08022907376289368
0.2,7126,2,0.07961244881153107
0.2,7127,1,0.0807357057929039
0.2,7128,2,0.07900027185678482
0.2,7129,1,0.0803307443857193
0.2,7130,4,0.08018271625041962
0.2,7131,1,0.07947596907615662
0.2,7132,1,0.08038900792598724
0.2,7133,2,0.08084572851657867
0.2,7134,1,0.08008663356304169
0.2,7135,1,0.08002768456935883
0.2,7136,2,0.07968432456254959
0.2,7137,2,0.07958632707595825
0.2,7138,3,0.08100041002035141
0.2,7139,1,0.08053191006183624
0.2,7140,1,0.0800689235329628
0.2,7141,1,0.08033251017332077
0.2,7142,5,0.08057551085948944
0.2,7143,1,0.08006304502487183
0.2,7144,1,0.07963912189006805
0.2,7145,1,0.07953178882598877
0.2,7146,1,0.07937441766262054
0.2,7147,2,0.07997553050518036
0.2,7148,1,0.07937130331993103
0.2,7149,1,0.07976575940847397
0.2,7150,7,0.08042486011981964
0.2,7151,1,0.07938799262046814
0.2,7152,3,0.0811215192079544
0.2,7153,4,0.08101623505353928
0.2,7154,2,0.08001720905303955
0.2,7155,1,0.08023940771818161
0.2,7156,3,0.0800246000289917
0.2,7157,1,0.07951939105987549
0.2,7158,1,0.08096326887607574
0.2,7159,1,0.07967345416545868
0.2,7160,1,0.07981841266155243
0.2,7161,1,0.07998060435056686
0.2,7162,4,0.08064677566289902
0.2,7163,2,0.08058332651853561
0.2,7164,1,0.0797015130519867
0.2,7165,1,0.07987378537654877
0.2,7166,8,0.07977960258722305
0.2,7167,4,0.0803273618221283
0.2,7168,3,0.07950210571289062
0.2,7169,1,0.07947224378585815
0.2,7170,1,0.08020003139972687
0.2,7171,1,0.07998691499233246
0.2,7172,1,0.08035539090633392
0.2,7173,1,0.07886190712451935
0.2,7174,2,0.07995552569627762
0.2,7175,2,0.08013078570365906
0.2,7176,1,0.07998937368392944
0.2,7177,1,0.0802379623055458
0.2,7178,4,0.08109541982412338
0.2,7179,1,0.07895593345165253
0.2,7180,1,0.08053737878799438
0.2,7181,2,0.08108773827552795
0.2,7182,1,0.07991398870944977
0.2,7183,1,0.08031366765499115
0.2,7184,2,0.08056384325027466
0.2,7185,3,0.08092080801725388
0.2,7186,3,0.08115043491125107
0.2,7187,1,0.08019600808620453
0.2,7188,1,0.0797087624669075
0.2,7189,2,0.08020706474781036
0.2,7190,1,0.07892157137393951
0.2,7191,1,0.08014856278896332
0.2,7192,2,0.0801948755979538
0.2,7193,1,0.0801476389169693
0.2,7194,2,0.07980228215456009
0.2,7195,2,0.08000621199607849
0.2,7196,4,0.08138032257556915
0.2,7197,1,0.0797736793756485
0.2,7198,2,0.0805283710360527
0.2,7199,2,0.08033439517021179
0.2,7200,1,0.07969028502702713
0.2,7201,1,0.07922330498695374
0.2,7202,2,0.08085497468709946
0.2,7203,1,0.07953624427318573
0.2,7204,1,0.0798896998167038
0.2,7205,1,0.07994972169399261
0.2,7206,1,0.07955431938171387
0.2,7207,1,0.07933177053928375
0.2,7208,2,0.08062537014484406
0.2,7209,2,0.08053071796894073
0.2,7210,8,0.08006468415260315
0.2,7211,1,0.07977621257305145
0.2,7212,2,0.08081728219985962
0.2,7213,1,0.08047796785831451
0.2,7214,1,0.07895292341709137
0.2,7215,3,0.08080780506134033
0.2,7216,1,0.0800737589597702
0.2,7217,1,0.08031865209341049
0.2,7218,1,0.0799775943160057
0.2,7219,1,0.07932575792074203
0.2,7220,1,0.08014065027236938
0.2,7221,1,0.07958415895700455
0.2,7222,2,0.08098834753036499
0.2,7223,1,0.07977083325386047
0.2,7224,1,0.08005357533693314
0.2,7225,1,0.08014006167650223
0.2,7226,1,0.08068837225437164
0.2,7227,1,0.08061610162258148
0.2,7228,1,0.07913941144943237
0.2,7229,4,0.0802045539021492
0.2,7230,1,0.07954913377761841
0.2,7231,2,0.08071433007717133
0.2,7232,1,0.078807532787323
0.2,7233,1,0.07988990098237991
0.2,7234,1,0.08003619313240051
0.2,7235,1,0.08036994934082031
0.2,7236,1,0.08032671362161636
0.2,7237,2,0.08016814291477203
0.2,7238,1,0.08032016456127167
0.2,7239,2,0.07891075313091278
0.2,7240,2,0.08025245368480682
0.2,7241,1,0.08003106713294983
0.2,7242,1,0.08038363605737686
0.2,7243,3,0.0809156745672226
0.2,7244,2,0.08047342300415039
0.2,7245,2,0.07859338819980621
0.2,7246,1,0.07805953174829483
0.2,7247,1,0.07908543944358826
0.2,7248,2,0.08009818196296692
0.2,7249,1,0.07971501350402832
0.2,7250,1,0.08037254214286804
0.2,7251,1,0.07965758442878723
0.2,7252,1,0.07987894862890244
0.2,7253,1,0.08005037903785706
0.2,7254,1,0.07829897105693817
0.2,7255,1,0.07897481322288513
0.2,7256,1,0.08051568269729614
0.2,7257,2,0.07937628775835037
0.2,7258,2,0.07985548675060272
0.2,7259,1,0.07991379499435425
0.2,7260,3,0.08051508665084839
0.2,7261,1,0.08004970848560333
0.2,7262,1,0.07950202375650406
0.2,7263,1,0.08042358607053757
0.2,7264,4,0.0807098001241684
0.2,7265,1,0.08058497309684753
0.2,7266,2,0.08021020144224167
0.2,7267,1,0.0797048807144165
0.2,7268,2,0.08022987842559814
0.2,7269,1,0.07978342473506927
0.2,7270,1,0.07945209741592407
0.2,7271,2,0.08029546588659286
0.2,7272,1,0.0793236494064331
0.2,7273,3,0.07961663603782654
0.2,7274,1,0.07874525338411331
0.2,7275,1,0.07944764196872711
0.2,7276,1,0.07977964729070663
0.2,7277,1,0.08036614954471588
0.2,7278,1,0.0799930989742279
0.2,7279,2,0.08089344203472137
0.2,7280,1,0.07931244373321533
0.2,7281,2,0.07977703213691711
0.2,7282,1,0.07979868352413177
0.2,7283,1,0.08045296370983124
0.2,7284,2,0.08076703548431396
0.2,7285,3,0.08069026470184326
0.2,7286,2,0.07952402532100677
0.2,7287,1,0.08038702607154846
0.2,7288,1,0.08005114644765854
0.2,7289,3,0.08057184517383575
0.2,7290,1,0.08023232966661453
0.2,7291,1,0.08019733428955078
0.2,7292,1,0.08025117963552475
0.2,7293,1,0.07920531928539276
0.2,7294,1,0.07967483997344971
0.2,7295,1,0.07956963032484055
0.2,7296,1,0.07962514460086823
0.2,7297,1,0.0802900493144989
0.2,7298,1,0.08002889156341553
0.2,7299,2,0.08092242479324341
0.2,7300,1,0.07959997653961182
0.2,7301,1,0.08072951436042786
0.2,7302,2,0.08074205368757248
0.2,7303,2,0.08026164770126343
0.2,7304,6,0.08041366934776306
0.2,7305,2,0.0778915286064148
0.2,7306,1,0.08053413778543472
0.2,7307,3,0.08001494407653809
0.2,7308,3,0.0795966237783432
0.2,7309,1,0.07949502766132355
0.2,7310,2,0.08040751516819
0.2,7311,1,0.07937714457511902
0.2,7312,1,0.07973659038543701
0.2,7313,3,0.08092160522937775
0.2,7314,1,0.08022622764110565
0.2,7315,2,0.07984717190265656
0.2,7316,1,0.07935741543769836
0.2,7317,2,0.08022664487361908
0.2,7318,1,0.07981447875499725
0.2,7319,2,0.07939077913761139
0.2,7320,2,0.08077596873044968
0.2,7321,1,0.08090315014123917
0.2,7322,1,0.07980372756719589
0.2,7323,1,0.08051776885986328
0.2,7324,1,0.08091000467538834
0.2,7325,1,0.07973140478134155
0.2,7326,1,0.07986390590667725
0.2,7327,1,0.08018267154693604
0.2,7328,2,0.0810716450214386
0.2,7329,1,0.0795336365699768
0.2,7330,1,0.08033512532711029
0.2,7331,2,0.07984603941440582
0.2,7332,1,0.07947970926761627
0.2,7333,4,0.08034761250019073
0.2,7334,2,0.07920968532562256
0.2,7335,2,0.08007622510194778
0.2,7336,2,0.08023318648338318
0.2,7337,2,0.07994525134563446
0.2,7338,1,0.07982133328914642
0.2,7339,1,0.08032570779323578
0.2,7340,1,0.07987534999847412
0.2,7341,4,0.07928840816020966
0.2,7342,1,0.07981254160404205
0.2,7343,1,0.08030413091182709
0.2,7344,1,0.08038035780191422
0.2,7345,1,0.0808376669883728
0.2,7346,2,0.07965290546417236
0.2,7347,1,0.07963697612285614
0.2,7348,1,0.0804295763373375
0.2,7349,1,0.07951810956001282
0.2,7350,2,0.08048391342163086
0.2,7351,1,0.07878804206848145
0.2,7352,1,0.08024711906909943
0.2,7353,2,0.07995887100696564
0.2,7354,1,0.0803525447845459
0.2,7355,1,0.0802779272198677
0.2,7356,2,0.07948535680770874
0.2,7357,2,0.07981720566749573
0.2,7358,1,0.07984960079193115
0.2,7359,2,0.08051858842372894
0.2,7360,8,0.08133946359157562
0.2,7361,1,0.08101055771112442
0.2,7362,1,0.07970602810382843
0.2,7363,1,0.0802350640296936
0.2,7364,1,0.07990706712007523
0.2,7365,2,0.08035340160131454
0.2,7366,2,0.08066806942224503
0.2,7367,2,0.08124662935733795
0.2,7368,1,0.07878313213586807
0.2,7369,2,0.08076633512973785
0.2,7370,1,0.0796109139919281
0.2,7371,1,0.0793367251753807
0.2,7372,1,0.07831954956054688
0.2,7373,1,0.07987403869628906
0.2,7374,1,0.08074437081813812
0.2,7375,2,0.08040302246809006
0.2,7376,1,0.07940050959587097
0.2,7377,1,0.08016738295555115
0.2,7378,1,0.08049535751342773
0.2,7379,4,0.08064483106136322
0.2,7380,1,0.0804438516497612
0.2,7381,1,0.08053134381771088
0.2,7382,1,0.07941975444555283
0.2,7383,1,0.08055984973907471
0.2,7384,1,0.08003878593444824
0.2,7385,2,0.080060675740242
0.2,7386,3,0.08044310659170151
0.2,7387,2,0.08029291033744812
0.2,7388,1,0.07923194766044617
0.2,7389,1,0.08011558651924133
0.2,7390,1,0.08015607297420502
0.2,7391,1,0.07870054244995117
0.2,7392,1,0.07994361221790314
0.2,7393,1,0.08055305480957031
0.2,7394,1,0.08012948930263519
0.2,7395,1,0.08014979958534241
0.2,7396,1,0.07994326949119568
0.2,7397,1,0.07852422446012497
0.2,7398,2,0.08046173304319382
0.2,7399,1,0.07981995493173599
0.2,7400,1,0.07917414605617523
0.2,7401,1,0.07985205203294754
0.2,7402,1,0.07960518449544907
0.2,7403,1,0.08052828907966614
0.2,7404,1,0.08002223074436188
0.2,7405,1,0.08076027035713196
0.2,7406,2,0.07931692153215408
0.2,7407,2,0.08058640360832214
0.2,7408,1,0.07938005775213242
0.2,7409,2,0.08004344254732132
0.2,7410,2,0.08076551556587219
0.2,7411,1,0.07890476286411285
0.2,7412,1,0.07986743748188019
0.2,7413,1,0.07897230982780457
0.2,7414,2,0.07937544584274292
0.2,7415,2,0.08058708161115646
0.2,7416,1,0.07992658019065857
0.2,7417,1,0.08053487539291382
0.2,7418,1,0.07939795404672623
0.2,7419,1,0.08064417541027069
0.2,7420,1,0.07902095466852188
0.2,7421,1,0.08032648265361786
0.2,7422,2,0.080507293343544
0.2,7423,1,0.08008132874965668
0.2,7424,2,0.0806707963347435
0.2,7425,1,0.08004792034626007
0.2,7426,1,0.07969997823238373
0.2,7427,2,0.0806734561920166
0.2,7428,1,0.08061684668064117
0.2,7429,7,0.08110879361629486
0.2,7430,1,0.08058054000139236
0.2,7431,1,0.07962888479232788
0.2,7432,1,0.07826259732246399
0.2,7433,1,0.0802294909954071
0.2,7434,2,0.08044031262397766
0.2,7435,1,0.07979902625083923
0.2,7436,2,0.08027848601341248
0.2,7437,1,0.07929988950490952
0.2,7438,1,0.07984195649623871
0.2,7439,4,0.08182709664106369
0.2,7440,2,0.08055731654167175
0.2,7441,1,0.07994985580444336
0.2,7442,1,0.07969815284013748
0.2,7443,3,0.08037489652633667
0.2,7444,4,0.08154058456420898
0.2,7445,1,0.07985515892505646
0.2,7446,1,0.07929794490337372
0.2,7447,1,0.07948969304561615
0.2,7448,2,0.08033274114131927
0.2,7449,1,0.0804385170340538
0.2,7450,1,0.07964618504047394
0.2,7451,1,0.07984983921051025
0.2,7452,2,0.0808510035276413
0.2,7453,1,0.07952910661697388
0.2,7454,1,0.07952042669057846
0.2,7455,1,0.07984195649623871
0.2,7456,2,0.08111916482448578
0.2,7457,1,0.07962516695261002
0.2,7458,1,0.07965365797281265
0.2,7459,1,0.07918667793273926
0.2,7460,1,0.0793575793504715
0.2,7461,2,0.08091181516647339
0.2,7462,1,0.07949495315551758
0.2,7463,2,0.08073952049016953
0.2,7464,5,0.08083219081163406
0.2,7465,1,0.07995510846376419
0.2,7466,1,0.08042947947978973
0.2,7467,1,0.08048511296510696
0.2,7468,2,0.07973291724920273
0.2,7469,1,0.07941199839115143
0.2,7470,2,0.0802810937166214
0.2,7471,1,0.07927552610635757
0.2,7472,2,0.08025815337896347
0.2,7473,1,0.0797976553440094
0.2,7474,1,0.07995261996984482
0.2,7475,3,0.0805819183588028
0.2,7476,1,0.07879117131233215
0.2,7477,2,0.08025704324245453
0.2,7478,2,0.08000445365905762
0.2,7479,2,0.08051871508359909
0.2,7480,1,0.0802253782749176
0.2,7481,1,0.07912106812000275
0.2,7482,2,0.0803847387433052
0.2,7483,1,0.08006887882947922
0.2,7484,1,0.08005350083112717
0.2,7485,1,0.08034268021583557
0.2,7486,1,0.07948354631662369
0.2,7487,1,0.08006633073091507
0.2,7488,3,0.07959305495023727
0.2,7489,1,0.08024920523166656
0.2,7490,2,0.08026942610740662
0.2,7491,3,0.08048371970653534
0.2,7492,5,0.08048432320356369
0.2,7493,1,0.07894807308912277
0.2,7494,1,0.08026652038097382
0.2,7495,2,0.08137399703264236
0.2,7496,1,0.080204077064991
0.2,7497,1,0.08000092953443527
0.2,7498,2,0.07992865145206451
0.2,7499,2,0.08087791502475739
0.2,7500,1,0.07912521064281464
0.2,7501,2,0.08027775585651398
0.2,7502,1,0.07997025549411774
0.2,7503,2,0.07934322953224182
0.2,7504,1,0.079681396484375
0.2,7505,7,0.08067935705184937
0.2,7506,1,0.07940615713596344
0.2,7507,1,0.07941313087940216
0.2,7508,2,0.07975974678993225
0.2,7509,1,0.08021281659603119
0.2,7510,1,0.07950599491596222
0.2,7511,1,0.07954621315002441
0.2,7512,1,0.07949906587600708
0.2,7513,1,0.08017786592245102
0.2,7514,2,0.078536257147789
0.2,7515,1,0.07955222576856613
0.2,7516,1,0.07995685935020447
0.2,7517,1,0.07958530634641647
0.2,7518,1,0.07974004745483398
0.2,7519,1,0.08011680841445923
0.2,7520,3,0.08000251650810242
0.2,7521,2,0.0805758386850357
0.2,7522,1,0.08017150312662125
0.2,7523,1,0.07896126806735992
0.2,7524,1,0.07929104566574097
0.2,7525,1,0.07936984300613403
0.2,7526,1,0.07963816076517105
0.2,7527,1,0.07971297949552536
0.2,7528,1,0.0801866203546524
0.2,7529,1,0.07944817841053009
0.2,7530,1,0.08071056008338928
0.2,7531,1,0.07995074987411499
0.2,7532,1,0.07958601415157318
0.2,7533,2,0.08033614605665207
0.2,7534,2,0.08005419373512268
0.2,7535,2,0.0798148661851883
0.2,7536,2,0.08044104278087616
0.2,7537,1,0.07849922776222229
0.2,7538,1,0.07995310425758362
0.2,7539,1,0.08089818060398102
0.2,7540,1,0.0798613652586937
0.2,7541,11,0.08079883456230164
0.2,7542,1,0.08028443157672882
0.2,7543,1,0.07916287332773209
0.2,7544,1,0.07988309860229492
0.2,7545,1,0.07980374991893768
0.2,7546,1,0.07917526364326477
0.2,7547,1,0.07985606789588928
0.2,7548,1,0.07985085248947144
0.2,7549,1,0.07945282757282257
0.2,7550,1,0.08002899587154388
0.2,7551,1,0.08015890419483185
0.2,7552,3,0.07918049395084381
0.2,7553,1,0.08009952306747437
0.2,7554,4,0.08162196725606918
0.2,7555,1,0.08013598620891571
0.2,7556,1,0.07964400947093964
0.2,7557,1,0.07984794676303864
0.2,7558,1,0.08018062263727188
0.2,7559,1,0.0800551325082779
0.2,7560,1,0.0795661062002182
0.2,7561,1,0.07959768921136856
0.2,7562,1,0.07897016406059265
0.2,7563,1,0.07962162792682648
0.2,7564,1,0.07991054654121399
0.2,7565,1,0.07975097000598907
0.2,7566,4,0.0807347446680069
0.2,7567,1,0.07955703884363174
0.2,7568,3,0.08049130439758301
0.2,7569,9,0.08024922013282776
0.2,7570,1,0.08077562600374222
0.2,7571,1,0.07982687652111053
0.2,7572,1,0.07957358658313751
0.2,7573,5,0.08191180229187012
0.2,7574,1,0.07997292280197144
0.2,7575,3,0.07993894815444946
0.2,7576,2,0.07970315217971802
0.2,7577,1,0.07923399657011032
0.2,7578,1,0.07968632131814957
0.2,7579,1,0.07954747974872589
0.2,7580,1,0.07990263402462006
0.2,7581,1,0.07935328781604767
0.2,7582,1,0.07985526323318481
0.2,7583,2,0.08031763136386871
0.2,7584,1,0.07999621331691742
0.2,7585,1,0.0801437497138977
0.2,7586,1,0.0797259658575058
0.2,7587,1,0.08015468716621399
0.2,7588,1,0.0797671303153038
0.2,7589,1,0.0794794112443924
0.2,7590,2,0.07975037395954132
0.2,7591,1,0.08020271360874176
0.2,7592,15,0.07982620596885681
0.2,7593,1,0.07978205382823944
0.2,7594,1,0.08007802814245224
0.2,7595,1,0.08034417033195496
0.2,7596,1,0.0792921856045723
0.2,7597,1,0.07889395952224731
0.2,7598,2,0.07831505686044693
0.2,7599,1,0.07934925705194473
0.2,7600,5,0.08134496957063675
0.2,7601,9,0.08089488744735718
0.2,7602,1,0.07932732999324799
0.2,7603,1,0.07987774908542633
0.2,7604,2,0.0807449221611023
0.2,7605,1,0.08047397434711456
0.2,7606,1,0.07965006679296494
0.2,7607,3,0.08074016869068146
0.2,7608,1,0.08006488531827927
0.2,7609,1,0.07997644692659378
0.2,7610,1,0.08004504442214966
0.2,7611,1,0.07939687371253967
0.2,7612,2,0.07976587116718292
0.2,7613,2,0.08031754195690155
0.2,7614,1,0.07925550639629364
0.2,7615,3,0.08003426343202591
0.2,7616,1,0.07989916205406189
0.2,7617,1,0.07906508445739746
0.2,7618,2,0.08025817573070526
0.2,7619,3,0.08080412447452545
0.2,7620,1,0.07954774051904678
0.2,7621,2,0.08093685656785965
0.2,7622,1,0.07994392514228821
0.2,7623,1,0.07925069332122803
0.2,7624,1,0.08011975884437561
0.2,7625,1,0.08065325021743774
0.2,7626,1,0.07958369702100754
0.2,7627,1,0.08015556633472443
0.2,7628,1,0.07948911190032959
0.2,7629,1,0.07981351017951965
0.2,7630,2,0.08020611107349396
0.2,7631,3,0.08111590892076492
0.2,7632,4,0.08023931831121445
0.2,7633,1,0.07994410395622253
0.2,7634,2,0.07898339629173279
0.2,7635,3,0.08036546409130096
0.2,7636,1,0.08004694432020187
0.2,7637,1,0.08053141832351685
0.2,7638,1,0.08055250346660614
0.2,7639,1,0.07981950044631958
0.2,7640,1,0.07985062897205353
0.2,7641,1,0.08007721602916718
0.2,7642,1,0.08031930029392242
0.2,7643,1,0.0798429548740387
0.2,7644,1,0.08015593141317368
0.2,7645,1,0.0803322046995163
0.2,7646,2,0.08090177178382874
0.2,7647,2,0.08025595545768738
0.2,7648,2,0.07921377569437027
0.2,7649,2,0.08058695495128632
0.2,7650,1,0.07988888025283813
0.2,7651,1,0.08012431859970093
0.2,7652,1,0.07997116446495056
0.2,7653,1,0.08006401360034943
0.2,7654,1,0.08001160621643066
0.2,7655,1,0.07959058880805969
0.2,7656,1,0.08003054559230804
0.2,7657,1,0.08006581664085388
0.2,7658,2,0.0804157555103302
0.2,7659,1,0.07908344268798828
0.2,7660,1,0.08051767945289612
0.2,7661,2,0.0802871435880661
0.2,7662,1,0.07974987477064133
0.2,7663,1,0.07994279265403748
0.2,7664,2,0.08094875514507294
0.2,7665,2,0.079489566385746
0.2,7666,2,0.08077461272478104
0.2,7667,1,0.07987494021654129
0.2,7668,1,0.08009658753871918
0.2,7669,1,0.08009590208530426
0.2,7670,1,0.07968439161777496
0.2,7671,1,0.07935497164726257
0.2,7672,3,0.08054200559854507
0.2,7673,3,0.08126519620418549
0.2,7674,1,0.07944104075431824
0.2,7675,1,0.07859265804290771
0.2,7676,1,0.07968060672283173
0.2,7677,1,0.07987291365861893
0.2,7678,1,0.08006323128938675
0.2,7679,2,0.07988263666629791
0.2,7680,1,0.0800536721944809
0.2,7681,1,0.07866882532835007
0.2,7682,1,0.0800013393163681
0.2,7683,1,0.07922744750976562
0.2,7684,6,0.08157724142074585
0.2,7685,2,0.07948026806116104
0.2,7686,1,0.07991349697113037
0.2,7687,1,0.07930071651935577
0.2,7688,1,0.07963898777961731
0.2,7689,1,0.08099015057086945
0.2,7690,4,0.08068853616714478
0.2,7691,1,0.07986055314540863
0.2,7692,1,0.07891987264156342
0.2,7693,1,0.07997332513332367
0.2,7694,2,0.08001883327960968
0.2,7695,3,0.08101269602775574
0.2,7696,4,0.080911785364151
0.2,7697,1,0.07928076386451721
0.2,7698,1,0.08056272566318512
0.2,7699,2,0.07952652871608734
0.2,7700,1,0.08055761456489563
0.2,7701,1,0.07961574196815491
0.2,7702,2,0.0801461935043335
0.2,7703,1,0.08007559180259705
0.2,7704,1,0.0798436626791954
0.2,7705,1,0.07979170978069305
0.2,7706,1,0.07887577265501022
0.2,7707,1,0.08001133054494858
0.2,7708,1,0.0795639306306839
0.2,7709,1,0.08052302896976471
0.2,7710,1,0.08010652661323547
0.2,7711,3,0.07976476848125458
0.2,7712,4,0.0805957093834877
0.2,7713,2,0.08111552149057388
0.2,7714,1,0.08017635345458984
0.2,7715,1,0.07961927354335785
0.2,7716,1,0.07976247370243073
0.2,7717,2,0.08013315498828888
0.2,7718,1,0.08012839406728745
0.2,7719,1,0.07964945584535599
0.2,7720,1,0.08021371066570282
0.2,7721,1,0.0801176205277443
0.2,7722,1,0.0797790065407753
0.2,7723,2,0.07985778898000717
0.2,7724,2,0.08024159073829651
0.2,7725,2,0.07956211268901825
0.2,7726,2,0.08024081587791443
0.2,7727,1,0.07982736825942993
0.2,7728,2,0.08069425821304321
0.2,7729,1,0.07965084910392761
0.2,7730,1,0.07921181619167328
0.2,7731,1,0.08037568628787994
0.2,7732,1,0.08037072420120239
0.2,7733,1,0.07920359820127487
0.2,7734,2,0.07949404418468475
0.2,7735,1,0.08034258335828781
0.2,7736,1,0.08062779903411865
0.2,7737,2,0.08124837279319763
0.2,7738,1,0.07954128831624985
0.2,7739,1,0.07992914319038391
0.2,7740,1,0.07917969673871994
0.2,7741,1,0.08006326854228973
0.2,7742,2,0.08010882139205933
0.2,7743,1,0.0786610096693039
0.2,7744,3,0.08085319399833679
0.2,7745,2,0.08060042560100555
0.2,7746,1,0.07993310689926147
0.2,7747,1,0.0796523466706276
0.2,7748,1,0.07953009009361267
0.2,7749,1,0.08016607165336609
0.2,7750,1,0.08005319535732269
0.2,7751,7,0.07968003302812576
0.2,7752,2,0.0801476389169693
0.2,7753,1,0.0796423926949501
0.2,7754,1,0.08079985529184341
0.2,7755,2,0.08041012287139893
0.2,7756,8,0.08125734329223633
0.2,7757,1,0.07948315143585205
0.2,7758,1,0.08010516315698624
0.2,7759,8,0.08097805082798004
0.2,7760,1,0.08002041280269623
0.2,7761,4,0.08082134276628494
0.2,7762,1,0.07996010035276413
0.2,7763,1,0.07999471575021744
